adv,adv_attribution
here,0.013058234503259387
again,0.0004310251021314026
though,0.006266190296418081
summarily,0.0
telly,0.0
too,0.01221369369616272
so,0.012668555403823988
yet,0.013219129209180029
clearly,4.130202635979298e-05
nonetheless,6.645416451078583e-06
why,0.04499547789507638
then,0.014523088883873572
why,0.04499547789507638
also,3.939177701676398e-05
never,0.020942364493819712
moreover,0.0
already,0.0055740044710203985
still,0.016881124959634976
falsely,1.4804340295001419e-05
why,0.04499547789507638
where,0.005383133152023464
how,0.011291060207061021
just,0.005392557721053908
here,0.013058234503259387
no,0.005851300821436282
matter,2.5524889409254828e-05
blindly,2.1884275817356638e-05
adequately,0.0
at,0.008083696890627354
all,0.016762882591835383
moreover,0.0
on,0.0040465092021713155
there,0.0006474370654746454
so,0.012668555403823988
even,0.0012275454386821798
there,0.0006474370654746454
there,0.0006474370654746454
then,0.014523088883873572
completely,0.00014398544393890475
there,0.0006474370654746454
at,0.008083696890627354
all,0.016762882591835383
simply,3.4258188762180125e-05
at,0.008083696890627354
all,0.016762882591835383
so,0.012668555403823988
as,0.005910869729766178
unsuccessfully,0.0
unfortunately,1.7239606380202878e-05
verbatim,0.0
personally,1.1496012566724027e-05
probably,0.007594868558525457
also,3.939177701676398e-05
extensively,0.0
perhaps,2.4647064257791297e-05
perhaps,2.4647064257791297e-05
there,0.0006474370654746454
how,0.011291060207061021
basically,0.0
deeply,0.0
more,0.003492241840041468
repeatedly,5.344945144886212e-06
quite,4.6419601017217355e-05
literally,2.1211874646398782e-05
now,0.020482144244758287
why,0.04499547789507638
away,0.03272411425364845
so,0.012668555403823988
perfectly,0.00011238203912983725
actually,0.02024790052138393
blatantly,0.0
prior,2.7436707182991292e-06
prior,2.7436707182991292e-06
out,0.012353243277573964
there,0.0006474370654746454
too,0.01221369369616272
soon,1.552313989323511e-05
actually,0.02024790052138393
never,0.020942364493819712
where,0.005383133152023464
actually,0.02024790052138393
often,0.18809969089135165
however,0.017856913352569326
however,0.017856913352569326
just,0.005392557721053908
there,0.0006474370654746454
later,4.4382116823109566e-05
never,0.020942364493819712
just,0.005392557721053908
why,0.04499547789507638
where,0.005383133152023464
then,0.014523088883873572
only,0.006555071044314288
still,0.016881124959634976
else,3.2740563011497186e-05
so,0.012668555403823988
far,0.030864520781285813
yet,0.013219129209180029
fairly,1.648531685404365e-05
there,0.0006474370654746454
why,0.04499547789507638
there,0.0006474370654746454
just,0.005392557721053908
just,0.005392557721053908
mostly,5.827753866943731e-05
personally,1.1496012566724027e-05
mostly,5.827753866943731e-05
as,0.005910869729766178
well,0.0016694630001331447
simply,3.4258188762180125e-05
now,0.020482144244758287
how,0.011291060207061021
how,0.011291060207061021
back,0.020371977388389164
instead,0.001502137864733788
currently,1.2770457503948098e-05
formally,0.0
when,0.009102604520280885
however,0.017856913352569326
actually,0.02024790052138393
so,0.012668555403823988
here,0.013058234503259387
where,0.005383133152023464
eventually,2.18521579900288e-05
there,0.0006474370654746454
well,0.0016694630001331447
here,0.013058234503259387
here,0.013058234503259387
now,0.020482144244758287
why,0.04499547789507638
dumbly,0.0
just,0.005392557721053908
so,0.012668555403823988
actually,0.02024790052138393
actually,0.02024790052138393
more,0.003492241840041468
perhaps,2.4647064257791297e-05
usually,4.016476453889479e-05
so,0.012668555403823988
though,0.006266190296418081
now,0.020482144244758287
further,3.103957083986908e-05
widely,5.807262515060481e-05
speedily,0.0
only,0.006555071044314288
fundamentally,0.0
particularly,7.165239373462514e-05
as,0.005910869729766178
well,0.0016694630001331447
why,0.04499547789507638
as,0.005910869729766178
well,0.0016694630001331447
never,0.020942364493819712
only,0.006555071044314288
then,0.014523088883873572
before,0.0005608545179220459
then,0.014523088883873572
how,0.011291060207061021
sincerely,6.632532613494255e-06
finally,3.38510997998933e-05
now,0.020482144244758287
very,0.0004267493776573758
here,0.013058234503259387
all,0.016762882591835383
so,0.012668555403823988
everywhere,0.0
else,3.2740563011497186e-05
permanently,3.782157560866853e-05
then,0.014523088883873572
then,0.014523088883873572
then,0.014523088883873572
just,0.005392557721053908
never,0.020942364493819712
unfortunately,1.7239606380202878e-05
completely,0.00014398544393890475
probably,0.007594868558525457
never,0.020942364493819712
too,0.01221369369616272
therefore,8.861891492193989e-06
mostly,5.827753866943731e-05
also,3.939177701676398e-05
most,4.861713683125803e-05
commonly,0.0
only,0.006555071044314288
ever,0.08087175168005667
currently,1.2770457503948098e-05
only,0.006555071044314288
however,0.017856913352569326
currently,1.2770457503948098e-05
previously,3.6553700226860755e-05
why,0.04499547789507638
back,0.020371977388389164
however,0.017856913352569326
when,0.009102604520280885
then,0.014523088883873572
so,0.012668555403823988
perhaps,2.4647064257791297e-05
then,0.014523088883873572
then,0.014523088883873572
just,0.005392557721053908
then,0.014523088883873572
again,0.0004310251021314026
there,0.0006474370654746454
below,3.758749975398201e-05
there,0.0006474370654746454
automatically,6.902033076028998e-06
finally,3.38510997998933e-05
always,5.651527191184529e-05
how,0.011291060207061021
frequently,0.0
where,0.005383133152023464
thoroughly,4.8364393828102847e-05
first,2.2912330226998e-05
second,0.0007628577465931444
clearly,4.130202635979298e-05
once,0.00567287100347044
second,0.0007628577465931444
so,0.012668555403823988
again,0.0004310251021314026
truly,5.1581107815499726e-05
really,0.018393076783114408
exactly,0.048318505192781955
pretty,2.0405234930020152e-05
instead,0.001502137864733788
elsewhere,3.545144315468818e-05
completely,0.00014398544393890475
really,0.018393076783114408
just,0.005392557721053908
though,0.006266190296418081
actually,0.02024790052138393
whenever,2.0636721499938333e-05
completely,0.00014398544393890475
always,5.651527191184529e-05
only,0.006555071044314288
actually,0.02024790052138393
where,0.005383133152023464
furthermore,0.0
also,3.939177701676398e-05
even,0.0012275454386821798
incorrectly,0.0
then,0.014523088883873572
inappropriately,0.0
also,3.939177701676398e-05
incorrectly,0.0
first,2.2912330226998e-05
then,0.014523088883873572
therefore,8.861891492193989e-06
obviously,0.011945239225171593
inappropriately,0.0
why,0.04499547789507638
so,0.012668555403823988
just,0.005392557721053908
how,0.011291060207061021
there,0.0006474370654746454
there,0.0006474370654746454
also,3.939177701676398e-05
then,0.014523088883873572
again,0.0004310251021314026
only,0.006555071044314288
why,0.04499547789507638
most,4.861713683125803e-05
definitely,2.2967348402744777e-05
so,0.012668555403823988
systematically,0.0
also,3.939177701676398e-05
strictly,1.0762314524582932e-05
however,0.017856913352569326
strictly,1.0762314524582932e-05
really,0.018393076783114408
really,0.018393076783114408
where,0.005383133152023464
then,0.014523088883873572
really,0.018393076783114408
so,0.012668555403823988
then,0.014523088883873572
actually,0.02024790052138393
really,0.018393076783114408
perfectly,0.00011238203912983725
then,0.014523088883873572
really,0.018393076783114408
just,0.005392557721053908
now,0.020482144244758287
though,0.006266190296418081
ever,0.08087175168005667
outside,4.746104846126993e-05
obviously,0.011945239225171593
so,0.012668555403823988
so,0.012668555403823988
anyway,1.3466901818935524e-05
here,0.013058234503259387
that,0.0021153435794114524
finally,3.38510997998933e-05
very,0.0004267493776573758
as,0.005910869729766178
long,0.04719336707164492
more,0.003492241840041468
sort,3.224674821082639e-05
back,0.020371977388389164
yet,0.013219129209180029
however,0.017856913352569326
home,0.16641329558209023
out,0.012353243277573964
prior,2.7436707182991292e-06
in,0.002977348123351634
once,0.00567287100347044
in,0.002977348123351634
izzie,0.0
about,0.006100933101692027
just,0.005392557721053908
also,3.939177701676398e-05
isaivellar,0.0
even,0.0012275454386821798
recently,1.5265757724006315e-05
still,0.016881124959634976
however,0.017856913352569326
clearly,4.130202635979298e-05
so,0.012668555403823988
much,0.004551166021850389
very,0.0004267493776573758
fully,6.163091111899302e-06
rather,3.2386329627886596e-05
-,0.00709801106955803
there,0.0006474370654746454
most,4.861713683125803e-05
inherently,0.0
also,3.939177701676398e-05
btw,0.0
here,0.013058234503259387
how,0.011291060207061021
there,0.0006474370654746454
there,0.0006474370654746454
when,0.009102604520280885
actually,0.02024790052138393
all,0.016762882591835383
over,0.00154353874543887
again,0.0004310251021314026
again,0.0004310251021314026
now,0.020482144244758287
else,3.2740563011497186e-05
so,0.012668555403823988
on,0.0040465092021713155
now,0.020482144244758287
so,0.012668555403823988
then,0.014523088883873572
again,0.0004310251021314026
then,0.014523088883873572
ever,0.08087175168005667
always,5.651527191184529e-05
always,5.651527191184529e-05
anonymously,0.0
mainly,1.945497429362739e-05
previously,3.6553700226860755e-05
largely,2.1998106563171893e-05
much,0.004551166021850389
less,2.5918746200367337e-05
where,0.005383133152023464
also,3.939177701676398e-05
significantly,1.173364521392992e-05
really,0.018393076783114408
ever,0.08087175168005667
really,0.018393076783114408
back,0.020371977388389164
really,0.018393076783114408
really,0.018393076783114408
so,0.012668555403823988
then,0.014523088883873572
how,0.011291060207061021
why,0.04499547789507638
so,0.012668555403823988
so,0.012668555403823988
hardly,0.048311038825901355
here,0.013058234503259387
anyway,1.3466901818935524e-05
no,0.005851300821436282
matter,2.5524889409254828e-05
how,0.011291060207061021
however,0.017856913352569326
previously,3.6553700226860755e-05
significantly,1.173364521392992e-05
as,0.005910869729766178
well,0.0016694630001331447
later,4.4382116823109566e-05
when,0.009102604520280885
apart,2.479043259815296e-05
mainly,1.945497429362739e-05
again,0.0004310251021314026
ago,1.2559029212826222e-05
excessicely,0.0
as,0.005910869729766178
well,0.0016694630001331447
now,0.020482144244758287
now,0.020482144244758287
more,0.003492241840041468
only,0.006555071044314288
why,0.04499547789507638
first,2.2912330226998e-05
otherwise,2.6709509526798318e-05
distinctively,0.0
just,0.005392557721053908
also,3.939177701676398e-05
originally,0.0
however,0.017856913352569326
so,0.012668555403823988
when,0.009102604520280885
rather,3.2386329627886596e-05
uncommonly,0.0
firmly,0.0
conventionally,0.0
wholly,0.0
empirically,0.0
actually,0.02024790052138393
as,0.005910869729766178
above,1.3474405982078002e-05
when,0.009102604520280885
properly,6.367000857416744e-05
very,0.0004267493776573758
why,0.04499547789507638
even,0.0012275454386821798
ever,0.08087175168005667
here,0.013058234503259387
here,0.013058234503259387
simply,3.4258188762180125e-05
easily,1.6857465726759134e-05
elsewhere,3.545144315468818e-05
most,4.861713683125803e-05
likely,0.002655697188771137
all,0.016762882591835383
extremely,9.015013202710901e-05
fully,6.163091111899302e-06
really,0.018393076783114408
though,0.006266190296418081
well,0.0016694630001331447
so,0.012668555403823988
on,0.0040465092021713155
just,0.005392557721053908
either,0.008874836179283524
oreilly,0.0
back,0.020371977388389164
currently,1.2770457503948098e-05
up,0.011366339707248221
far,0.030864520781285813
apart,2.479043259815296e-05
then,0.014523088883873572
recently,1.5265757724006315e-05
automatically,6.902033076028998e-06
here,0.013058234503259387
then,0.014523088883873572
as,0.005910869729766178
well,0.0016694630001331447
above,1.3474405982078002e-05
enough,0.038182418546508216
yet,0.013219129209180029
more,0.003492241840041468
ac,8.79617820699544e-06
however,0.017856913352569326
actually,0.02024790052138393
so,0.012668555403823988
yet,0.013219129209180029
however,0.017856913352569326
yet,0.013219129209180029
yet,0.013219129209180029
first,2.2912330226998e-05
forward,3.436057380565146e-05
secondly,1.8427350810052108e-05
ac,8.79617820699544e-06
anywhere,1.724865007718357e-05
where,0.005383133152023464
somewhat,2.9761757014957364e-05
still,0.016881124959634976
generally,5.763006009083129e-05
ac,8.79617820699544e-06
likewise,0.0
ac,8.79617820699544e-06
as,0.005910869729766178
long,0.04719336707164492
still,0.016881124959634976
always,5.651527191184529e-05
there,0.0006474370654746454
now,0.020482144244758287
kind,0.01741880647185628
of,0.00320660943593502
up,0.011366339707248221
close,3.2904155020814054e-06
when,0.009102604520280885
smaller,6.47909874330338e-06
rather,3.2386329627886596e-05
that,0.0021153435794114524
is,0.009910594715776074
just,0.005392557721053908
socially,0.0
instead,0.001502137864733788
more,0.003492241840041468
besides,0.0
really,0.018393076783114408
contrary,6.108353483274237e-06
never,0.020942364493819712
independently,0.0
off,0.18464500345076396
specifically,9.894120137978888e-07
so,0.012668555403823988
at,0.008083696890627354
all,0.016762882591835383
here,0.013058234503259387
always,5.651527191184529e-05
there,0.0006474370654746454
pretty,2.0405234930020152e-05
close,3.2904155020814054e-06
chemically,0.0
almost,0.005713114587332352
so,0.012668555403823988
really,0.018393076783114408
as,0.005910869729766178
now,0.020482144244758287
most,4.861713683125803e-05
even,0.0012275454386821798
more,0.003492241840041468
hence,1.3389381929508036e-05
truly,5.1581107815499726e-05
even,0.0012275454386821798
right,0.01575369180340423
then,0.014523088883873572
back,0.020371977388389164
simply,3.4258188762180125e-05
then,0.014523088883873572
only,0.006555071044314288
how,0.011291060207061021
still,0.016881124959634976
why,0.04499547789507638
even,0.0012275454386821798
correctly,6.273448231225825e-05
now,0.020482144244758287
further,3.103957083986908e-05
back,0.020371977388389164
previously,3.6553700226860755e-05
why,0.04499547789507638
that,0.0021153435794114524
is,0.009910594715776074
conveniently,0.0
ever,0.08087175168005667
how,0.011291060207061021
as,0.005910869729766178
as,0.005910869729766178
here,0.013058234503259387
apparently,0.0010831762887112209
actually,0.02024790052138393
usually,4.016476453889479e-05
quite,4.6419601017217355e-05
technically,1.3618832200946349e-05
however,0.017856913352569326
maybe,0.021990419171834415
most,4.861713683125803e-05
around,1.222194535262591e-05
even,0.0012275454386821798
how,0.011291060207061021
never,0.020942364493819712
previously,3.6553700226860755e-05
so,0.012668555403823988
approximately,0.0
hastily,0.0
consistently,5.305393592993986e-05
subtly,0.0
never,0.020942364493819712
so,0.012668555403823988
generally,5.763006009083129e-05
very,0.0004267493776573758
then,0.014523088883873572
often,0.18809969089135165
even,0.0012275454386821798
drastically,0.0
even,0.0012275454386821798
simply,3.4258188762180125e-05
fully,6.163091111899302e-06
how,0.011291060207061021
then,0.014523088883873572
why,0.04499547789507638
how,0.011291060207061021
together,0.003758744250291916
then,0.014523088883873572
then,0.014523088883873572
however,0.017856913352569326
why,0.04499547789507638
very,0.0004267493776573758
well,0.0016694630001331447
here,0.013058234503259387
very,0.0004267493776573758
also,3.939177701676398e-05
surely,7.099484289776554e-06
then,0.014523088883873572
too,0.01221369369616272
hopefully,2.926417470384916e-05
later,4.4382116823109566e-05
surely,7.099484289776554e-06
likely,0.002655697188771137
likely,0.002655697188771137
likely,0.002655697188771137
greatly,0.0
usually,4.016476453889479e-05
where,0.005383133152023464
then,0.014523088883873572
rather,3.2386329627886596e-05
shortly,0.0
afterwards,0.0
even,0.0012275454386821798
when,0.009102604520280885
still,0.016881124959634976
here,0.013058234503259387
how,0.011291060207061021
how,0.011291060207061021
here,0.013058234503259387
automatically,6.902033076028998e-06
where,0.005383133152023464
shortly,0.0
again,0.0004310251021314026
basically,0.0
very,0.0004267493776573758
then,0.014523088883873572
when,0.009102604520280885
then,0.014523088883873572
rather,3.2386329627886596e-05
kindly,7.542570631775412e-08
just,0.005392557721053908
else,3.2740563011497186e-05
commonly,0.0
also,3.939177701676398e-05
then,0.014523088883873572
fraudulently,0.0
where,0.005383133152023464
there,0.0006474370654746454
obviously,0.011945239225171593
even,0.0012275454386821798
so,0.012668555403823988
far,0.030864520781285813
then,0.014523088883873572
then,0.014523088883873572
often,0.18809969089135165
later,4.4382116823109566e-05
so,0.012668555403823988
much,0.004551166021850389
so,0.012668555403823988
even,0.0012275454386821798
then,0.014523088883873572
then,0.014523088883873572
shortly,0.0
thereafter,0.0
then,0.014523088883873572
when,0.009102604520280885
approximately,0.0
where,0.005383133152023464
later,4.4382116823109566e-05
certainly,3.2506414007478606e-05
eminently,0.0
only,0.006555071044314288
more,0.003492241840041468
virtually,0.0
very,0.0004267493776573758
significantly,1.173364521392992e-05
more,0.003492241840041468
somewhere,1.6403132382117477e-05
still,0.016881124959634976
still,0.016881124959634976
just,0.005392557721053908
really,0.018393076783114408
never,0.020942364493819712
just,0.005392557721053908
right,0.01575369180340423
when,0.009102604520280885
just,0.005392557721053908
instead,0.001502137864733788
why,0.04499547789507638
just,0.005392557721053908
back,0.020371977388389164
how,0.011291060207061021
somewhere,1.6403132382117477e-05
how,0.011291060207061021
either,0.008874836179283524
here,0.013058234503259387
necessarily,2.3549795152942403e-05
really,0.018393076783114408
only,0.006555071044314288
really,0.018393076783114408
just,0.005392557721053908
recently,1.5265757724006315e-05
else,3.2740563011497186e-05
again,0.0004310251021314026
only,0.006555071044314288
too,0.01221369369616272
far,0.030864520781285813
almost,0.005713114587332352
never,0.020942364493819712
far,0.030864520781285813
above,1.3474405982078002e-05
instead,0.001502137864733788
still,0.016881124959634976
back,0.020371977388389164
really,0.018393076783114408
just,0.005392557721053908
so,0.012668555403823988
most,4.861713683125803e-05
too,0.01221369369616272
seriously,0.02284812613273074
even,0.0012275454386821798
so,0.012668555403823988
only,0.006555071044314288
possibly,0.025924858306701482
mostly,5.827753866943731e-05
really,0.018393076783114408
highly,5.452058835525311e-05
certainly,3.2506414007478606e-05
also,3.939177701676398e-05
where,0.005383133152023464
poorly,0.0
never,0.020942364493819712
as,0.005910869729766178
well,0.0016694630001331447
how,0.011291060207061021
obstinately,0.0
then,0.014523088883873572
extremely,9.015013202710901e-05
incidently,0.0
also,3.939177701676398e-05
constantly,8.088216123647685e-05
why,0.04499547789507638
when,0.009102604520280885
again,0.0004310251021314026
also,3.939177701676398e-05
then,0.014523088883873572
again,0.0004310251021314026
as,0.005910869729766178
well,0.0016694630001331447
also,3.939177701676398e-05
now,0.020482144244758287
here,0.013058234503259387
there,0.0006474370654746454
just,0.005392557721053908
instead,0.001502137864733788
billy,0.0
after,3.060960718337061e-05
all,0.016762882591835383
why,0.04499547789507638
automatically,6.902033076028998e-06
also,3.939177701676398e-05
very,0.0004267493776573758
much,0.004551166021850389
why,0.04499547789507638
often,0.18809969089135165
also,3.939177701676398e-05
somewhat,2.9761757014957364e-05
how,0.011291060207061021
never,0.020942364493819712
just,0.005392557721053908
before,0.0005608545179220459
first,2.2912330226998e-05
when,0.009102604520280885
too,0.01221369369616272
now,0.020482144244758287
also,3.939177701676398e-05
later,4.4382116823109566e-05
nearly,0.021960529914990343
how,0.011291060207061021
just,0.005392557721053908
rather,3.2386329627886596e-05
now,0.020482144244758287
again,0.0004310251021314026
else,3.2740563011497186e-05
at,0.008083696890627354
all,0.016762882591835383
even,0.0012275454386821798
still,0.016881124959634976
so,0.012668555403823988
longer,1.1272204132040882e-05
then,0.014523088883873572
maybe,0.021990419171834415
certainly,3.2506414007478606e-05
just,0.005392557721053908
best,4.730281207422514e-05
now,0.020482144244758287
so,0.012668555403823988
almost,0.005713114587332352
still,0.016881124959634976
why,0.04499547789507638
so,0.012668555403823988
why,0.04499547789507638
over,0.00154353874543887
over,0.00154353874543887
again,0.0004310251021314026
just,0.005392557721053908
rather,3.2386329627886596e-05
why,0.04499547789507638
so,0.012668555403823988
long,0.04719336707164492
just,0.005392557721053908
yet,0.013219129209180029
why,0.04499547789507638
really,0.018393076783114408
personally,1.1496012566724027e-05
when,0.009102604520280885
now,0.020482144244758287
still,0.016881124959634976
actually,0.02024790052138393
just,0.005392557721053908
awfully,0.0
absolutely,0.0035240312779306567
now,0.020482144244758287
so,0.012668555403823988
perfectly,0.00011238203912983725
yet,0.013219129209180029
well,0.0016694630001331447
so,0.012668555403823988
now,0.020482144244758287
very,0.0004267493776573758
perhaps,2.4647064257791297e-05
somewhat,2.9761757014957364e-05
only,0.006555071044314288
there,0.0006474370654746454
just,0.005392557721053908
very,0.0004267493776573758
much,0.004551166021850389
too,0.01221369369616272
so,0.012668555403823988
recently,1.5265757724006315e-05
almost,0.005713114587332352
at,0.008083696890627354
least,2.961021289915692e-05
materially,0.0
simply,3.4258188762180125e-05
fundamentally,0.0
when,0.009102604520280885
almost,0.005713114587332352
respectively,0.0
too,0.01221369369616272
almost,0.005713114587332352
specifically,9.894120137978888e-07
also,3.939177701676398e-05
no,0.005851300821436282
longer,1.1272204132040882e-05
only,0.006555071044314288
less,2.5918746200367337e-05
now,0.020482144244758287
strategically,0.0
online,4.925723625999957e-05
also,3.939177701676398e-05
as,0.005910869729766178
well,0.0016694630001331447
hence,1.3389381929508036e-05
else,3.2740563011497186e-05
how,0.011291060207061021
always,5.651527191184529e-05
entirely,4.280755845164146e-05
just,0.005392557721053908
how,0.011291060207061021
also,3.939177701676398e-05
why,0.04499547789507638
also,3.939177701676398e-05
why,0.04499547789507638
also,3.939177701676398e-05
even,0.0012275454386821798
still,0.016881124959634976
where,0.005383133152023464
why,0.04499547789507638
here,0.013058234503259387
too,0.01221369369616272
also,3.939177701676398e-05
here,0.013058234503259387
under,1.4006035757573652e-05
even,0.0012275454386821798
ever,0.08087175168005667
anyway,1.3466901818935524e-05
even,0.0012275454386821798
ultimately,0.0
further,3.103957083986908e-05
then,0.014523088883873572
seriously,0.02284812613273074
btw,0.0
really,0.018393076783114408
effectively,5.4084715760330236e-05
really,0.018393076783114408
terribly,0.0
still,0.016881124959634976
recently,1.5265757724006315e-05
personally,1.1496012566724027e-05
very,0.0004267493776573758
much,0.004551166021850389
so,0.012668555403823988
just,0.005392557721053908
no,0.005851300821436282
matter,2.5524889409254828e-05
hopefully,2.926417470384916e-05
too,0.01221369369616272
just,0.005392557721053908
then,0.014523088883873572
altogether,0.0
merely,2.058817577095946e-05
only,0.006555071044314288
most,4.861713683125803e-05
often,0.18809969089135165
rather,3.2386329627886596e-05
generally,5.763006009083129e-05
particularly,7.165239373462514e-05
so,0.012668555403823988
thus,3.174083603249502e-05
even,0.0012275454386821798
thus,3.174083603249502e-05
truly,5.1581107815499726e-05
even,0.0012275454386821798
only,0.006555071044314288
actually,0.02024790052138393
recently,1.5265757724006315e-05
even,0.0012275454386821798
so,0.012668555403823988
half,0.0
supposedly,0.0
ever,0.08087175168005667
apparently,0.0010831762887112209
overall,0.0
hooknose,0.0
why,0.04499547789507638
just,0.005392557721053908
rather,3.2386329627886596e-05
when,0.009102604520280885
then,0.014523088883873572
possibly,0.025924858306701482
here,0.013058234503259387
precicely,0.0
purely,1.5636078239263396e-05
additionally,0.0
thus,3.174083603249502e-05
there,0.0006474370654746454
instead,0.001502137864733788
clearly,4.130202635979298e-05
why,0.04499547789507638
first,2.2912330226998e-05
so,0.012668555403823988
so,0.012668555403823988
never,0.020942364493819712
so,0.012668555403823988
then,0.014523088883873572
then,0.014523088883873572
before,0.0005608545179220459
when,0.009102604520280885
here,0.013058234503259387
now,0.020482144244758287
here,0.013058234503259387
24th,0.0
how,0.011291060207061021
long,0.04719336707164492
just,0.005392557721053908
more,0.003492241840041468
then,0.014523088883873572
how,0.011291060207061021
how,0.011291060207061021
when,0.009102604520280885
merely,2.058817577095946e-05
however,0.017856913352569326
never,0.020942364493819712
here,0.013058234503259387
how,0.011291060207061021
maybe,0.021990419171834415
even,0.0012275454386821798
then,0.014523088883873572
probably,0.007594868558525457
just,0.005392557721053908
also,3.939177701676398e-05
backwards,2.9415941656825817e-05
maybe,0.021990419171834415
first,2.2912330226998e-05
now,0.020482144244758287
also,3.939177701676398e-05
just,0.005392557721053908
hence,1.3389381929508036e-05
directly,8.963884270745949e-05
symmetrically,0.0
instead,0.001502137864733788
where,0.005383133152023464
more,0.003492241840041468
somehow,0.19184309430352386
furthermore,0.0
even,0.0012275454386821798
preferably,0.0
even,0.0012275454386821798
indeed,2.4316913620424962e-05
here,0.013058234503259387
never,0.020942364493819712
how,0.011291060207061021
just,0.005392557721053908
so,0.012668555403823988
very,0.0004267493776573758
carefully,6.449308792259362e-06
again,0.0004310251021314026
just,0.005392557721053908
so,0.012668555403823988
often,0.18809969089135165
actually,0.02024790052138393
also,3.939177701676398e-05
ahead,0.05581350181977731
around,1.222194535262591e-05
really,0.018393076783114408
just,0.005392557721053908
else,3.2740563011497186e-05
already,0.0055740044710203985
here,0.013058234503259387
how,0.011291060207061021
how,0.011291060207061021
here,0.013058234503259387
automatically,6.902033076028998e-06
then,0.014523088883873572
again,0.0004310251021314026
extremely,9.015013202710901e-05
constantly,8.088216123647685e-05
really,0.018393076783114408
when,0.009102604520280885
even,0.0012275454386821798
when,0.009102604520280885
so,0.012668555403823988
ago,1.2559029212826222e-05
where,0.005383133152023464
on,0.0040465092021713155
why,0.04499547789507638
then,0.014523088883873572
well,0.0016694630001331447
no,0.005851300821436282
longer,1.1272204132040882e-05
objectively,0.0
barely,7.5054300103561574e-06
very,0.0004267493776573758
little,1.9319059785604218e-05
more,0.003492241840041468
earlier,0.0
once,0.00567287100347044
arbitrarily,0.0
unjustifiably,0.0
recently,1.5265757724006315e-05
resoundingly,0.0
very,0.0004267493776573758
much,0.004551166021850389
sometimes,0.0
really,0.018393076783114408
as,0.005910869729766178
best,4.730281207422514e-05
too,0.01221369369616272
merely,2.058817577095946e-05
all,0.016762882591835383
especially,3.1409190165447805e-05
so,0.012668555403823988
ahead,0.05581350181977731
btw,0.0
much,0.004551166021850389
ago,1.2559029212826222e-05
now,0.020482144244758287
however,0.017856913352569326
when,0.009102604520280885
understandably,0.0
just,0.005392557721053908
certainly,3.2506414007478606e-05
however,0.017856913352569326
precisely,0.0
very,0.0004267493776573758
only,0.006555071044314288
actually,0.02024790052138393
when,0.009102604520280885
really,0.018393076783114408
completely,0.00014398544393890475
obviously,0.011945239225171593
just,0.005392557721053908
most,4.861713683125803e-05
heavily,3.336421104121673e-05
now,0.020482144244758287
politically,2.2871388767671856e-07
why,0.04499547789507638
though,0.006266190296418081
actually,0.02024790052138393
when,0.009102604520280885
so,0.012668555403823988
flagrantly,0.0
more,0.003492241840041468
also,3.939177701676398e-05
differently,0.0
still,0.016881124959634976
more,0.003492241840041468
then,0.014523088883873572
why,0.04499547789507638
only,0.006555071044314288
even,0.0012275454386821798
clearly,4.130202635979298e-05
just,0.005392557721053908
again,0.0004310251021314026
simply,3.4258188762180125e-05
still,0.016881124959634976
accidently,0.0
then,0.014523088883873572
back,0.020371977388389164
then,0.014523088883873572
also,3.939177701676398e-05
so,0.012668555403823988
quick,2.508859229916803e-05
online,4.925723625999957e-05
actually,0.02024790052138393
recently,1.5265757724006315e-05
positively,0.0
as,0.005910869729766178
far,0.030864520781285813
actually,0.02024790052138393
less,2.5918746200367337e-05
then,0.014523088883873572
otherwise,2.6709509526798318e-05
now,0.020482144244758287
back,0.020371977388389164
just,0.005392557721053908
rather,3.2386329627886596e-05
forever,2.8482864200061234e-06
perhaps,2.4647064257791297e-05
just,0.005392557721053908
then,0.014523088883873572
then,0.014523088883873572
just,0.005392557721053908
ever,0.08087175168005667
already,0.0055740044710203985
also,3.939177701676398e-05
then,0.014523088883873572
why,0.04499547789507638
currently,1.2770457503948098e-05
thereby,0.0
how,0.011291060207061021
then,0.014523088883873572
clearly,4.130202635979298e-05
automatically,6.902033076028998e-06
specifically,9.894120137978888e-07
directly,8.963884270745949e-05
somewhere,1.6403132382117477e-05
then,0.014523088883873572
very,0.0004267493776573758
else,3.2740563011497186e-05
freely,9.65126639657254e-06
also,3.939177701676398e-05
even,0.0012275454386821798
reasonably,0.0
certainly,3.2506414007478606e-05
currently,1.2770457503948098e-05
equivalently,0.0
truly,5.1581107815499726e-05
obviously,0.011945239225171593
just,0.005392557721053908
very,0.0004267493776573758
much,0.004551166021850389
ever,0.08087175168005667
just,0.005392557721053908
nextbarker,0.0
why,0.04499547789507638
though,0.006266190296418081
already,0.0055740044710203985
how,0.011291060207061021
how,0.011291060207061021
fully,6.163091111899302e-06
somehow,0.19184309430352386
away,0.03272411425364845
where,0.005383133152023464
really,0.018393076783114408
that,0.0021153435794114524
yet,0.013219129209180029
enough,0.038182418546508216
though,0.006266190296418081
arguably,0.0
about,0.006100933101692027
then,0.014523088883873572
also,3.939177701676398e-05
really,0.018393076783114408
where,0.005383133152023464
too,0.01221369369616272
still,0.016881124959634976
here,0.013058234503259387
anywhere,1.724865007718357e-05
just,0.005392557721053908
then,0.014523088883873572
so,0.012668555403823988
really,0.018393076783114408
even,0.0012275454386821798
so,0.012668555403823988
there,0.0006474370654746454
smoothly,0.0
